author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Рента;real_estate_agent;https://www.cian.ru/sale/flat/307983948/;Москва;sale;flat;3;9;5;234.8;125000000;Тверской;Краснопролетарская ;7;Новослободская;Ласточкино гнездо
ID 111783;homeowner;https://www.cian.ru/sale/flat/307780900/;Москва;sale;flat;5;14;3;104.0;29600000;Коптево; Космонавта Волкова;29К1;Красный Балтиец;
Главстрой;developer;https://www.cian.ru/sale/flat/306076580/;Москва;sale;flat;4;22;2;67.1;28625560;Филевский парк;Береговой проезд;2;Фили;Береговой-2
ZIP Realty;real_estate_agent;https://www.cian.ru/sale/flat/307770341/;Москва;sale;flat;9;18;4;176.6;98000000;Хорошевский; Гризодубовой;4К4;ЦСКА;Гранд-парк
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/307823693/;Москва;sale;flat;11;15;4;103.7;50000000;Замоскворечье;Валовая ;6;Павелецкая;
Галс-Девелопмент;developer;https://www.cian.ru/sale/flat/306243023/;Москва;sale;flat;9;27;2;69.4;32340400;Басманный; Фридриха Энгельса;56С9;Бауманская;Дом 56
Monumental Group;real_estate_agent;https://www.cian.ru/sale/flat/308881807/;Москва;sale;flat;9;11;4;169.5;79970000;Хорошевский; Куусинена;21А;Зорге;
Авеню-Мск;real_estate_agent;https://www.cian.ru/sale/flat/307220600/;Москва;sale;flat;1;5;3;65.1;17500000;Марьина роща;4-й Стрелецкий проезд;13;Савёловская;
MR Group;developer;https://www.cian.ru/sale/flat/300287890/;Москва;sale;flat;5;43;2;57.89;29356019;Савеловский;2-я Хуторская ;34;Дмитровская;SYMPHONY 34
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/308710833/;Москва;sale;flat;3;10;4;180.0;212000000;Дорогомилово;;3к1;Парк Победы;Виктори Парк Резиденсез ЖК
ID 74991203;homeowner;https://www.cian.ru/sale/flat/308079051/;Москва;sale;flat;3;24;2;53.2;19570000;Донской;Новоданиловская набережная;8к2;Верхние котлы;Новоданиловская 8
Галс-Девелопмент;developer;https://www.cian.ru/sale/flat/308080996/;Москва;sale;flat;2;6;2;71.56;131670400;Замоскворечье;Космодамианская набережная;4/22С8;Новокузнецкая;Клубный дом Космо 4/22
ZIP Realty;real_estate_agent;https://www.cian.ru/sale/flat/308825551/;Москва;sale;flat;2;12;3;106.2;53000000;Хорошевский;Ходынский бульвар;19;ЦСКА;Гранд-парк
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/305640017/;Москва;sale;flat;3;5;5;155.0;85000000;Арбат; Арбат;40;Смоленская;
Среда;developer;https://www.cian.ru/sale/flat/304753839/;Москва;sale;flat;12;30;2;56.31;21423871;Кунцево;48-й кв-л;;Кунцевская;Кутузовский Квартал ЖК
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/308015928/;Москва;sale;flat;28;37;4;177.3;215000000;Дорогомилово;Поклонная ;9;Поклонная;Поклонная 9
Марина Кузьмина;realtor;https://www.cian.ru/sale/flat/306000498/;Москва;sale;flat;3;6;3;67.0;19700000;Нагатино-Садовники;Нагатинская ;29К1;Коломенская;
MR Group;developer;https://www.cian.ru/sale/flat/306614015/;Москва;sale;flat;3;28;2;60.6;22803806;Даниловский;;;Павелецкая;Павелецкая Сити ЖК
hoomie;real_estate_agent;https://www.cian.ru/sale/flat/305679858/;Москва;sale;flat;11;20;3;87.02;32910964;Даниловский;;;Тульская;Форст ЖК
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/301496697/;Москва;sale;flat;3;5;3;82.9;42900000;Тверской;1-й Самотечный переулок;17А;Достоевская;
Главстрой;developer;https://www.cian.ru/sale/flat/307942375/;Москва;sale;flat;8;13;2;53.25;25432093;Котловка;31/2;31/2;Профсоюзная;Новые Академики ЖК
SHOW ME;real_estate_agent;https://www.cian.ru/sale/flat/293126875/;Москва;sale;flat;21;23;4;244.1;78000000;Хорошевский; Гризодубовой;2;ЦСКА;Гранд-парк
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/307151489/;Москва;sale;flat;4;5;4;98.5;46000000;Тверской;2-й Волконский переулок;12;Цветной бульвар;
Tekta Group;developer;https://www.cian.ru/sale/flat/303224289/;Москва;sale;flat;16;34;2;42.4;22349040;Обручевский;;;Воронцовская;Эвер ЖК
SHOW ME;real_estate_agent;https://www.cian.ru/sale/flat/288460497/;Москва;sale;flat;6;6;4;324.5;250000000;Беговой; 3-я Ямского Поля;9;Белорусская;Art Residence
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/308275177/;Москва;sale;flat;5;8;4;100.0;57000000;Гагаринский; Строителей;6К6;Университет;
MR Group;developer;https://www.cian.ru/sale/flat/308909118/;Москва;sale;flat;6;13;2;85.19;126021567;Мещанский;Садовая-Сухаревская ;14;Цветной бульвар;Клубный дом Forum
ID 12530791;unknown;https://www.cian.ru/sale/flat/303761506/;Москва;sale;flat;38;78;1;58.0;58500000;Пресненский;1-й Красногвардейский проезд;22с2;Москва-Сити;NEVA TOWERS
ID 95814020;realtor;https://www.cian.ru/sale/flat/308490853/;Москва;sale;flat;12;17;2;71.0;17500000;; Никитина;11к4;Рассказовка;
Sminex;developer;https://www.cian.ru/sale/flat/293713880/;Москва;sale;flat;2;14;2;85.6;175450000;Якиманка;;;Боровицкая;Лаврушинский ЖК
Правовой центр жилья;real_estate_agent;https://www.cian.ru/sale/flat/308734826/;Москва;sale;flat;3;8;3;121.3;206000000;Красносельский;Костянский переулок;13;Сретенский бульвар;Клубный дом TURGENEV
SUNRISE Estate;real_estate_agent;https://www.cian.ru/sale/flat/308563003/;Москва;sale;flat;9;19;4;140.7;67990000;Хорошево-Мневники;Шелепихинская набережная;34к1зд4;Шелепиха;Сердце Столицы
TOUCH;developer;https://www.cian.ru/sale/flat/302838489/;Москва;sale;flat;8;13;2;64.0;37645480;Южнопортовый;;к3;Дубровка;Шампайн ЖК
White and Broughton;real_estate_agent;https://www.cian.ru/sale/flat/305736633/;Москва;sale;flat;35;41;3;97.4;95000000;Хорошевский;Ленинградский проспект;37/3;Аэропорт;Прайм Парк
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/308074172/;Москва;sale;flat;8;11;3;134.5;90000000;Якиманка; Серафимовича;2;Боровицкая;
Пионер;developer;https://www.cian.ru/sale/flat/303126557/;Москва;sale;flat;3;18;2;48.5;35800507;Донской;2-й Донской проезд;10;Ленинский проспект;SHIFT
Isaev Estate;real_estate_agent;https://www.cian.ru/sale/flat/306130662/;Москва;sale;flat;2;17;5;242.0;239900000;Пресненский; Сергея Макеева;9к2;Улица 1905 года;RedSide
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/302537359/;Москва;sale;flat;2;14;3;120.0;89000000;Замоскворечье;Мытная ;7с2;Серпуховская;Английский квартал
Absolute Premium;developer;https://www.cian.ru/sale/flat/308261025/;Москва;sale;flat;4;17;2;49.8;57968000;Хамовники;;;Воробьёвы горы;Коллекция Лужники ЖК
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/306890254/;Москва;sale;flat;9;9;4;233.0;600000000;Хамовники;Малая Пироговская ;8;Спортивная;Barrin House
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/300299099/;Москва;sale;flat;5;8;4;75.0;59500000;Замоскворечье;переулок Старый Толмачевский;17с1;Новокузнецкая;
COLDY;developer;https://www.cian.ru/sale/flat/308462308/;Москва;sale;flat;7;15;2;53.7;50408190;Даниловский; Серпуховский Вал;7с16;Тульская;Дом 7 Даниловский
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/262233648/;Москва;sale;flat;5;6;4;157.0;250000000;Замоскворечье;Садовническая набережная;7;Новокузнецкая;BALCHUG VIEWPOINT
ID 85604823;unknown;https://www.cian.ru/sale/flat/308497818/;Москва;sale;flat;16;41;2;51.0;34000000;Хорошево-Мневники;Шелепихинская набережная;34к5;Шелепиха;Сердце Столицы
Донстрой;developer;https://www.cian.ru/sale/flat/307281236/;Москва;sale;flat;7;21;2;65.3;24435260;Лефортово;;;Площадь Ильича;Символ ЖК
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/307317245/;Москва;sale;flat;2;17;5;242.0;240000000;Пресненский; Сергея Макеева;9к2;Улица 1905 года;RedSide
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/308060239/;Москва;sale;flat;3;8;4;92.0;60000000;Басманный;Нижняя Красносельская ;35С50;Бауманская;TriBeCa APARTMENTS
Пионер;developer;https://www.cian.ru/sale/flat/301459955/;Москва;sale;flat;4;11;2;85.3;77775516;Даниловский;;;Павелецкая;Опус ЖК
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/300472324/;Москва;sale;flat;6;7;5;271.7;294000000;Хамовники;Смоленский бульвар;24к3;Смоленская;Клубный дом на Смоленском бульваре
Villagio Realty;real_estate_agent;https://www.cian.ru/sale/flat/307817649/;Москва;sale;flat;4;25;3;81.0;22900000;Рязанский; Васильцовский Стан;7к1;Текстильщики;
Tekta Group;developer;https://www.cian.ru/sale/flat/303506216/;Москва;sale;flat;9;34;2;39.2;17918320;Нагорный;;2;Нагорная;Твелв ЖК
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/304369940/;Москва;sale;flat;3;9;4;143.0;108900000;Таганский;Серебрянический переулок;8;Китай-город;Титул на Серебрянической
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/307587335/;Москва;sale;flat;7;7;4;190.0;140000000;Беговой;Ленинградский проспект;15С9;Белорусская;Bolshevik
Sminex;developer;https://www.cian.ru/sale/flat/308620442/;Москва;sale;flat;3;26;2;61.54;31220000;Марфино; Академика Королева;21;Бутырская;Дом Достижение
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/306589273/;Москва;sale;flat;2;17;5;242.0;239990000;Пресненский; Сергея Макеева;9к2;Улица 1905 года;RedSide
Винидиктов и Партнеры;real_estate_agent;https://www.cian.ru/sale/flat/301012836/;Москва;sale;flat;4;14;3;116.0;87000000;Дорогомилово;набережная Тараса Шевченко;1;Киевская;
MR Group;developer;https://www.cian.ru/sale/flat/306610643/;Москва;sale;flat;2;59;2;31.1;;Можайский;;;Давыдково;Веер ЖК
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/281590820/;Москва;sale;flat;3;14;4;200.0;430000000;Хамовники; Усачева;11Г;Фрунзенская;Садовые кварталы
ID 85604823;unknown;https://www.cian.ru/sale/flat/307014462/;Москва;sale;flat;6;42;1;42.0;29000000;Хорошево-Мневники;Шелепихинская набережная;34к5;Шелепиха;Сердце Столицы
UNIQ Development;developer;https://www.cian.ru/sale/flat/307668235/;Москва;sale;flat;3;25;2;64.3;50154000;Фили-Давыдково;Малая Филевская ;46;Кунцевская;Springs
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/308553708/;Москва;sale;flat;9;12;2;88.0;59350000;Тверской;2-я Брестская ;6;Маяковская;Резиденция Тверская
Елена Подстрешная;realtor;https://www.cian.ru/sale/flat/308858083/;Москва;sale;flat;3;28;4;133.2;41500000;Филевский парк;Береговой проезд;1Б;Шелепиха;мой адрес На Береговом
MR Group;developer;https://www.cian.ru/sale/flat/306603287/;Москва;sale;flat;3;36;2;68.6;48137992;Беговой;Ленинградский проспект;вл8;Белорусская;Slava
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/306447297/;Москва;sale;flat;13;21;3;130.0;155000000;Пресненский; Костикова;4к4;Улица 1905 года;Lucky
PROНЕДВИЖИМОСТЬ;real_estate_agent;https://www.cian.ru/sale/flat/307566350/;Москва;sale;flat;2;16;3;74.0;17800000;Орехово-Борисово Северное;Каширское шоссе;90к1;Домодедовская;
Пионер;developer;https://www.cian.ru/sale/flat/307217514/;Москва;sale;flat;4;39;2;35.4;31667318;Даниловский;;;Павелецкая;Хай Лайф ЖК
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/305881561/;Москва;sale;flat;3;9;4;142.5;108900000;Таганский;Серебрянический переулок;8;Китай-город;Титул на Серебрянической
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/307986637/;Москва;sale;flat;11;14;1;35.0;13900000;Раменки;1-й Сетуньский проезд;10;Кутузовская;
EraOneHolding;developer;https://www.cian.ru/sale/flat/305196550/;Москва;sale;flat;7;8;2;121.8;141031579;Арбат; Арбат;24;Смоленская;Turandot Residences
hoomie;real_estate_agent;https://www.cian.ru/sale/flat/305679467/;Москва;sale;flat;4;20;2;64.29;24166611;Даниловский;Автозаводская ;26;Тульская;FORST
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/308352419/;Москва;sale;flat;5;7;3;75.0;41500000;Басманный; Земляной Вал;34С4;Курская;
КОРТРОС;developer;https://www.cian.ru/sale/flat/296640098/;Москва;sale;flat;3;49;2;58.94;23988580;Марьина роща;;;Марьина Роща;Тэйт ЖК
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/302398135/;Москва;sale;flat;5;17;3;105.0;130000000;Пресненский; Сергея Макеева;9к2;Улица 1905 года;RedSide
Альберт Аванесян;realtor;https://www.cian.ru/sale/flat/307156518/;Москва;sale;flat;5;13;2;59.8;16350000;Марьино;Новомарьинская ;4;Марьино;
Sense Development;developer;https://www.cian.ru/sale/flat/306043638/;Москва;sale;flat;10;13;2;64.5;38046348;Даниловский; Даниловский Вал;1А;Тульская;Logos
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/308553460/;Москва;sale;flat;9;12;2;99.0;96750000;Тверской;2-я Брестская ;6;Маяковская;Резиденция Тверская
Ю-Питер;real_estate_agent;https://www.cian.ru/sale/flat/308901152/;Москва;sale;flat;14;16;2;50.5;14000000;Отрадное; Бестужевых;13;Отрадное;
MR Group;developer;https://www.cian.ru/sale/flat/308088531/;Москва;sale;flat;2;7;2;134.71;323304000;Арбат;Крестовоздвиженский переулок;4;Арбатская;LUCE
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/306566143/;Москва;sale;flat;6;7;2;96.0;260000000;Хамовники; Льва Толстого;23к7с3;Парк Культуры;
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/304689665/;Москва;sale;flat;5;6;5;247.7;285000000;Пресненский;Никитский бульвар;15/16;Арбатская;
VESPER;developer;https://www.cian.ru/sale/flat/307211222/;Москва;sale;flat;8;9;1;57.6;117936000;Тверской;1-я Тверская-Ямская ;2;Маяковская;Vesper Tverskaya
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/305880612/;Москва;sale;flat;2;12;5;290.0;280000000;Раменки; Улофа Пальме;7;Минская;Lake House
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/282555064/;Москва;sale;flat;2;18;3;70.0;29950000;Беговой;Ленинградский проспект;29к3;Динамо;Царская площадь
Киноцентр;developer;https://www.cian.ru/sale/flat/308070371/;Москва;sale;flat;4;20;2;45.2;42036000;Пресненский; Красная Пресня;3;Краснопресненская;SkyView
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/296710178/;Москва;sale;flat;22;31;3;83.0;52000000;Раменки; Лобачевского;120к1;Аминьевская;Крылья
3SGroup;developer;https://www.cian.ru/sale/flat/305952760/;Москва;sale;flat;3;17;2;50.9;11860000;;;;Корниловская;FOREVILLE
Группа Родина;developer;https://www.cian.ru/sale/flat/305476395/;Москва;sale;flat;5;19;2;42.3;23067380;Можайский;;;Давыдково;Родина Парк ЖК
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/308342623/;Москва;sale;flat;3;29;4;144.6;57840000;Якиманка;Мытная ;40к3;Шаболовская;Sky House
Доступный дом;real_estate_agent;https://www.cian.ru/sale/flat/293926786/;Москва;sale;flat;3;17;1;35.4;14990000;; Эдварда Грига;15;Потапово;
VESPER;developer;https://www.cian.ru/sale/flat/306541560/;Москва;sale;flat;5;21;1;65.9;82172522;Пресненский; Костикова;4к1;Улица 1905 года;Lucky
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/308342982/;Москва;sale;flat;5;29;4;152.0;61120000;Якиманка;Мытная ;40к3;Шаболовская;Sky House
TimeProperty;real_estate_agent;https://www.cian.ru/sale/flat/293666231/;Москва;sale;flat;20;43;3;84.2;37500000;Хорошево-Мневники;Шелепихинская набережная;34к7;Шелепиха;Сердце Столицы
СТ Тауэрс;developer;https://www.cian.ru/sale/flat/308919134/;Москва;sale;flat;2;78;2;54.9;46939500;Пресненский;1-й Красногвардейский проезд;22с2;Москва-Сити;NEVA TOWERS
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/308449311/;Москва;sale;flat;10;29;4;156.4;63650000;Якиманка;Мытная ;40к3;Шаболовская;Sky House
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/296139192/;Москва;sale;flat;24;44;3;69.0;31700000;Пресненский;Ходынская ;2;Улица 1905 года;Пресня Сити
PIONEER;developer;https://www.cian.ru/sale/flat/306809947/;Москва;sale;flat;2;22;2;45.8;23267700;Марьина роща;Полковая ;1С12;Савёловская;PRIDE
ID 413522;realtor;https://www.cian.ru/sale/flat/304329878/;Москва;sale;flat;11;11;4;303.0;501000000;Хамовники;Трубецкая ;12;Фрунзенская;Садовые кварталы
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/308105474/;Москва;sale;flat;2;4;4;212.1;490000000;Раменки;Минская ;2Вк5;Минская;Снегири Эко
Среда;developer;https://www.cian.ru/sale/flat/303626038/;Москва;sale;flat;3;27;2;55.3;19419590;Очаково-Матвеевское;Очаково мкр;;Аминьевская;Среда на Лобачевского
ID 10601;realtor;https://www.cian.ru/sale/flat/307801822/;Москва;sale;flat;5;5;2;42.3;28300000;Тверской;Тверская ;27С1;Маяковская;
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/306453110/;Москва;sale;flat;24;26;5;302.0;170000000;Очаково-Матвеевское;Нежинская ;5к2;Матвеевская;Городские резиденции SPIRES
MR Group;developer;https://www.cian.ru/sale/flat/308399369/;Москва;sale;flat;5;11;2;75.79;56842500;Филевский парк;;;Фили;Фили Сити ЖК
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/308343895/;Москва;sale;flat;8;29;2;69.1;31095000;Якиманка;Мытная ;40к3;Шаболовская;Sky House
TimeProperty;real_estate_agent;https://www.cian.ru/sale/flat/291342956/;Москва;sale;flat;6;6;4;169.0;90000000;Пресненский;Мерзляковский переулок;13;Арбатская;
Ташир;developer;https://www.cian.ru/sale/flat/274701470/;Москва;sale;flat;12;17;2;44.4;28704600;Раменки;Мичуринский проспект;вл30Б;Ломоносовский проспект;Legacy
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/306888870/;Москва;sale;flat;25;35;3;137.6;70000000;Щукино;Авиационная ;79К1;Щукинская;Алые Паруса
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/306947550/;Москва;sale;flat;3;6;3;72.0;30000000;Тверской;Новослободская ;73К3;Савёловская;
Ташир;developer;https://www.cian.ru/sale/flat/302722377/;Москва;sale;flat;3;16;2;47.4;22190784;Даниловский;Малая Тульская ;2;Тульская;DECO RESIDENCE (Апартаменты премиум-класса)
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/308896854/;Москва;sale;flat;7;14;3;206.0;288277199;Арбат;Малый Новопесковский переулок;8;Смоленская;Дом на Смоленской набережной
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/307116678/;Москва;sale;flat;4;8;4;132.0;91000000;Мещанский;Большой Сухаревский переулок;11;Сухаревская;
Sminex;developer;https://www.cian.ru/sale/flat/294328857/;Москва;sale;flat;3;6;2;124.3;270980000;Басманный;Потаповский переулок;5С4;Чистые пруды;Чистые Пруды
ID 85604823;unknown;https://www.cian.ru/sale/flat/305768574/;Москва;sale;flat;6;42;1;42.0;29000000;Хорошево-Мневники;Шелепихинская набережная;34к5;Шелепиха;Сердце Столицы
ID 285016;homeowner;https://www.cian.ru/sale/flat/307877352/;Москва;sale;flat;19;21;2;51.0;26600000;Очаково-Матвеевское; Малая Очаковская;4Ак1;Озёрная;Мичуринский парк
Dominanta;developer;https://www.cian.ru/sale/flat/304842271/;Москва;sale;flat;16;34;2;56.1;36913800;Раменки;проезд 4-й Сетуньский;10Ас2;Парк Победы;hideOUT
HOUSE MALL - Городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/305275545/;Москва;sale;flat;11;20;3;117.1;46500000;Свиблово;проезд Серебрякова;11к1;Ботанический сад;Silver
ID 52825739;homeowner;https://www.cian.ru/sale/flat/307814530/;Москва;sale;flat;7;15;2;46.5;23900000;Хорошевский;Ходынский бульвар;20А;ЦСКА;Лайнер
Донстрой;developer;https://www.cian.ru/sale/flat/306760385/;Москва;sale;flat;2;16;2;85.4;61402600;Раменки; Сергея Бондарчука;2;Мичуринский проспект;Река
TimeProperty;real_estate_agent;https://www.cian.ru/sale/flat/293030412/;Москва;sale;flat;3;9;4;225.7;169275000;Арбат;Филипповский переулок;8С1;Кропоткинская;Филипповский
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/295368854/;Москва;sale;flat;4;6;4;192.0;105000000;Тверской; Малая Дмитровка;23/15С1;Пушкинская;
Sminex;developer;https://www.cian.ru/sale/flat/306154917/;Москва;sale;flat;2;23;2;77.6;86100000;Пресненский;;;Улица 1905 года;Лайф Тайм ЖК
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/307587007/;Москва;sale;flat;5;5;3;92.4;75000000;Пресненский;Мерзляковский переулок;13;Арбатская;
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/306881657/;Москва;sale;flat;23;24;5;415.0;150000000;Щукино; Маршала Бирюзова;32К1;Октябрьское поле;Две башни
РГ-Девелопмент;developer;https://www.cian.ru/sale/flat/307196512/;Москва;sale;flat;4;20;2;36.0;14260428;Головинский;Михалковская ;48С4;Коптево;Михалковский
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/292444827/;Москва;sale;flat;7;8;4;200.0;110000000;Тверской;Сущевская ;31;Менделеевская;
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/300379704/;Москва;sale;flat;2;5;5;141.2;116000000;Мещанский;Последний переулок;5С1;Сухаревская;
Hutton Development;developer;https://www.cian.ru/sale/flat/305627324/;Москва;sale;flat;4;17;2;88.1;51098000;Гагаринский;Ленинский проспект;38;Ленинский проспект;Lunar
SHOW ME;real_estate_agent;https://www.cian.ru/sale/flat/272003903/;Москва;sale;flat;5;6;2;43.0;26900000;Беговой; 3-я Ямского Поля;9;Белорусская;Art Residence
Point Estate Город;real_estate_agent;https://www.cian.ru/sale/flat/303817767/;Москва;sale;flat;3;13;4;93.0;79950000;Раменки;Ломоносовский проспект;36;Ломоносовский проспект;Счастье на Ломоносовском
FORMA;developer;https://www.cian.ru/sale/flat/306305906/;Москва;sale;flat;5;33;2;64.67;37928955;Пресненский; Пресненский Вал;27С6;Белорусская;Republic
SHOW ME;real_estate_agent;https://www.cian.ru/sale/flat/303533444/;Москва;sale;flat;20;29;4;92.9;29500000;Фили-Давыдково; Ивана Франко;6;Кунцевская;MainStreet
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/300250559/;Москва;sale;flat;3;5;4;300.0;495000000;Хамовники;Нащокинский переулок;7;Кропоткинская;Академия
Основа;developer;https://www.cian.ru/sale/flat/287741366/;Москва;sale;flat;10;13;2;50.0;29946000;Замоскворечье;Большой Строченовский переулок;9;Павелецкая;Резиденции Замоскворечье
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/303766764/;Москва;sale;flat;2;4;3;137.9;275110500;Хамовники;Пречистенская набережная;7;Парк Культуры;Кленовый DOM
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/308872984/;Москва;sale;flat;24;36;3;82.4;75000000;Хорошевский;Ленинградский проспект;37/4;ЦСКА;Прайм Парк
Донстрой;developer;https://www.cian.ru/sale/flat/308371188/;Москва;sale;flat;2;49;2;69.7;30486780;Раменки;Кинематографический кв-л;;Мичуринский проспект;Событие ЖК
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/308753165/;Москва;sale;flat;6;11;4;168.3;249000000;Хамовники;2-я Фрунзенская ;8;Фрунзенская;Андреевский
Contact Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/298112694/;Москва;sale;flat;4;6;4;216.0;395000000;Якиманка;Софийская набережная;18;Боровицкая;Золотой, жилой квартал
Мангазея;developer;https://www.cian.ru/sale/flat/308903203/;Москва;sale;flat;6;41;2;64.8;32937840;Даниловский;Большая Тульская ;10С5;Тульская;Мангазея на Тульской
